Postcode,Lat,Lon
BD2 1HB,53.81707,-1.74724
BD2 1HD,53.81762,-1.74625
BD2 1HE,53.81797,-1.74679
BD2 1HF,53.81815,-1.74664
BD2 1HH,53.82275,-1.73967
BD2 1HJ,53.82350,-1.73851
BD2 1HL,53.82278,-1.73800
BD2 1HN,53.82342,-1.74000
BD2 1HP,53.82419,-1.74148
BD2 1HR,53.82283,-1.74155
BD2 1HS,53.82334,-1.74202
BD2 1HT,53.82282,-1.74251
BD2 1HU,53.82236,-1.74280
BD2 1HW,53.82322,-1.74064
BD2 1HX,53.82215,-1.73977
BD2 1HY,53.82182,-1.73846
BD2 1HZ,53.82235,-1.73750
BD2 1JA,53.82145,-1.73708
BD2 1JB,53.82058,-1.73871
BD2 1JD,53.82148,-1.73896
BD2 1JE,53.82035,-1.73845
BD2 1JF,53.82056,-1.73731
BD2 1JG,53.81977,-1.73688
BD2 1JH,53.81935,-1.73857
BD2 1JJ,53.82005,-1.73880
BD2 1JL,53.82131,-1.74007
BD2 1JN,53.82128,-1.74234
BD2 1JP,53.81972,-1.74324
BD2 1JQ,53.81996,-1.73782
BD2 1JR,53.82106,-1.74559
BD2 1JS,53.82040,-1.74692
BD2 1JT,53.82118,-1.74648
BD2 1JU,53.82130,-1.74659
BD2 1JW,53.82175,-1.74262
BD2 1JX,53.82190,-1.74627
BD2 1JY,53.81999,-1.74835
BD2 1JZ,53.81559,-1.75499
BD2 1LA,53.81477,-1.75404
BD2 1LB,53.81638,-1.75323
BD2 1LD,53.81624,-1.75204
BD2 1LE,53.81708,-1.75146
BD2 1LG,53.81740,-1.75052
BD2 1LH,53.82405,-1.73811
BD2 1LJ,53.82481,-1.73832
BD2 1LL,53.82359,-1.73868
BD2 1LN,53.82407,-1.73946
BD2 1LP,53.82516,-1.74155
BD2 1LQ,53.81808,-1.75228
BD2 1LR,53.82587,-1.74055
BD2 1LS,53.82771,-1.73924
BD2 1LT,53.82786,-1.73984
BD2 1LU,53.82831,-1.74043
BD2 1LW,53.82498,-1.74032
BD2 1LX,53.82707,-1.74100
BD2 1LY,53.82614,-1.74237
BD2 1NA,53.82622,-1.74281
BD2 1NB,53.82776,-1.74201
BD2 1ND,53.82801,-1.74271
BD2 1NE,53.82698,-1.74429
BD2 1NF,53.82803,-1.74322
BD2 1NG,53.81943,-1.74738
BD2 1NH,53.82362,-1.74351
BD2 1NJ,53.82391,-1.74302
BD2 1NL,53.82241,-1.74453
BD2 1NN,53.82170,-1.74382
BD2 1NP,53.82008,-1.74681
BD2 1NQ,53.82632,-1.74360
BD2 1NR,53.82015,-1.74483
BD2 1NS,53.81787,-1.75015
BD2 1NT,53.81907,-1.74840
BD2 1NU,53.81858,-1.75010
BD2 1NW,53.82052,-1.74556
BD2 1NX,53.81938,-1.75025
BD2 1NY,53.82876,-1.74401
BD2 1PA,53.82614,-1.74486
BD2 1PB,53.82767,-1.74467
BD2 1PD,53.82701,-1.74574
BD2 1PE,53.82640,-1.74466
BD2 1PF,53.82713,-1.74786
BD2 1PG,53.82740,-1.74619
BD2 1PH,53.82804,-1.75038
BD2 1PJ,53.82879,-1.74978
BD2 1PL,53.82840,-1.74737
BD2 1PN,53.82871,-1.74708
BD2 1PP,53.82840,-1.74895
BD2 1PQ,53.82773,-1.74748
BD2 1PR,53.82750,-1.74947
BD2 1PS,53.82751,-1.75085
BD2 1PT,53.82640,-1.74796
BD2 1PU,53.82688,-1.74794
BD2 1PX,53.82595,-1.74693
BD2 1PY,53.82503,-1.74575
BD2 1PZ,53.82482,-1.74465
BD2 1QA,53.82364,-1.74503
BD2 1QB,53.82412,-1.74745
BD2 1QD,53.82379,-1.74749
BD2 1QE,53.82331,-1.74620
BD2 1QF,53.82324,-1.74559
BD2 1QG,53.82300,-1.74441
BD2 1QJ,53.81218,-1.76137
BD2 1QL,53.81057,-1.76085
BD2 1QN,53.81221,-1.76113
BD2 1QP,53.82078,-1.74772
BD2 1QQ,53.82224,-1.74672
BD2 1QR,53.80223,-1.75588
BD2 1QS,53.81195,-1.76001
BD2 1QT,53.81644,-1.75998
BD2 1QU,53.82094,-1.76148
BD2 1QW,53.81195,-1.76153
BD2 1QY,53.82094,-1.76148
BD2 1UP,53.80221,-1.75586
BD2 1UR,53.82115,-1.74775
BD2 1UT,53.82115,-1.74775
BD2 1UU,53.80223,-1.75588
BD2 1UX,53.82115,-1.74775
BD2 1UY,53.81195,-1.76153
BD2 1UZ,53.81195,-1.76153
BD2 1WA,53.79666,-1.75117
BD2 1WU,53.79666,-1.75117
BD2 1WW,53.80221,-1.75586
BD2 1WX,53.79666,-1.75117
BD2 1WY,53.80221,-1.75586
BD2 1XA,53.81195,-1.76153
BD2 1XB,53.80223,-1.75588
BD2 1XD,53.81195,-1.76153
BD2 1XE,53.79666,-1.75117
BD2 1XF,53.82115,-1.74775
BD2 1XG,53.79666,-1.75117
BD2 1XH,53.79666,-1.75117
BD2 1XJ,53.82078,-1.74772
BD2 1XL,53.79666,-1.75117
BD2 1XN,53.82073,-1.74787
BD2 1XP,53.80221,-1.75586
BD2 1XQ,53.82115,-1.74775
BD2 1XR,53.79666,-1.75117
BD2 1XS,53.80221,-1.75586
BD2 1XT,53.79666,-1.75117
BD2 1XU,53.79666,-1.75117
BD2 1XW,53.82073,-1.74787
BD2 1YL,53.80221,-1.75586
BD2 1YT,53.79666,-1.75117
BD2 1YU,53.79666,-1.75117
BD2 1YW,53.79666,-1.75117
BD2 1YX,53.82078,-1.74772
BD2 1YZ,53.79666,-1.75117
BD2 2AA,53.81783,-1.73300
BD2 2AB,53.81957,-1.73412
BD2 2AD,53.82081,-1.73379
BD2 2AE,53.81895,-1.73287
BD2 2AF,53.81758,-1.73205
BD2 2AG,53.81728,-1.73264
BD2 2AH,53.81727,-1.73452
BD2 2AJ,53.82454,-1.73635
BD2 2AL,53.81732,-1.73378
BD2 2AN,53.81809,-1.73411
BD2 2AP,53.82107,-1.72214
BD2 2AR,53.82180,-1.73588
BD2 2AS,53.82268,-1.73716
BD2 2AT,53.82471,-1.73677
BD2 2AU,53.82452,-1.73755
BD2 2AW,53.81956,-1.73512
BD2 2AX,53.82224,-1.73680
BD2 2AY,53.82018,-1.73619
BD2 2AZ,53.81842,-1.73529
BD2 2BA,53.81863,-1.73555
BD2 2BB,53.81831,-1.72149
BD2 2BD,53.81784,-1.73383
BD2 2BH,53.81853,-1.72091
BD2 2BJ,53.81711,-1.72122
BD2 2BL,53.81733,-1.71991
BD2 2BN,53.81777,-1.72166
BD2 2BP,53.81818,-1.71927
BD2 2BS,53.81765,-1.71879
BD2 2BT,53.81853,-1.72050
BD2 2BU,53.81844,-1.72158
BD2 2BW,53.81972,-1.72085
BD2 2BX,53.81857,-1.71946
BD2 2BY,53.81869,-1.71987
BD2 2BZ,53.81816,-1.72200
BD2 2DA,53.81945,-1.71864
BD2 2DB,53.81944,-1.72394
BD2 2DD,53.81908,-1.72179
BD2 2DE,53.82092,-1.72393
BD2 2DF,53.81954,-1.71829
BD2 2DG,53.82086,-1.72350
BD2 2DH,53.81973,-1.72240
BD2 2DJ,53.82057,-1.72250
BD2 2DL,53.82074,-1.72291
BD2 2DN,53.81996,-1.72351
BD2 2DP,53.82061,-1.72168
BD2 2DQ,53.82003,-1.72129
BD2 2DR,53.82084,-1.72135
BD2 2DS,53.82164,-1.72184
BD2 2DT,53.82014,-1.71950
BD2 2DU,53.82053,-1.72024
BD2 2DW,53.82071,-1.72207
BD2 2DX,53.81981,-1.71777
BD2 2DY,53.82037,-1.71835
BD2 2DZ,53.82033,-1.71737
BD2 2EA,53.81844,-1.71876
BD2 2EB,53.82081,-1.72181
BD2 2EE,53.82067,-1.72382
BD2 2EF,53.82035,-1.72336
BD2 2EG,53.81950,-1.72916
BD2 2EH,53.81871,-1.73049
BD2 2EJ,53.81861,-1.72920
BD2 2EL,53.81947,-1.72789
BD2 2EN,53.81917,-1.72956
BD2 2EP,53.81888,-1.72615
BD2 2EQ,53.81992,-1.72893
BD2 2ER,53.81907,-1.72807
BD2 2ES,53.82004,-1.72746
BD2 2ET,53.81907,-1.72807
BD2 2EU,53.82010,-1.72723
BD2 2EW,53.82002,-1.72813
BD2 2EX,53.81827,-1.72720
BD2 2EY,53.81786,-1.72595
BD2 2EZ,53.81855,-1.72422
BD2 2HA,53.81891,-1.72516
BD2 2HB,53.81889,-1.72642
BD2 2HD,53.81873,-1.72615
BD2 2HE,53.81933,-1.72335
BD2 2HF,53.81773,-1.72494
BD2 2HG,53.81932,-1.72352
BD2 2HH,53.81917,-1.72651
BD2 2HJ,53.81955,-1.72684
BD2 2HL,53.82104,-1.72527
BD2 2HN,53.82078,-1.72520
BD2 2HP,53.82175,-1.72418
BD2 2HQ,53.81906,-1.72503
BD2 2HR,53.82233,-1.72450
BD2 2HS,53.82275,-1.72601
BD2 2HT,53.82225,-1.72480
BD2 2HU,53.82149,-1.72535
BD2 2HW,53.81991,-1.72579
BD2 2HX,53.82115,-1.72563
BD2 2HY,53.82096,-1.72669
BD2 2HZ,53.82087,-1.72806
BD2 2JA,53.82152,-1.72810
BD2 2JB,53.82189,-1.72822
BD2 2JD,53.82228,-1.72822
BD2 2JE,53.82294,-1.72826
BD2 2JG,53.82065,-1.72536
BD2 2JH,53.82135,-1.72841
BD2 2JJ,53.82284,-1.72981
BD2 2JL,53.82265,-1.73034
BD2 2JN,53.82114,-1.72854
BD2 2JP,53.82351,-1.72890
BD2 2JQ,53.82231,-1.72930
BD2 2JT,53.82330,-1.73607
BD2 2JU,53.82364,-1.73439
BD2 2JX,53.82303,-1.73280
BD2 2JY,53.82370,-1.73289
BD2 2JZ,53.82367,-1.72791
BD2 2LA,53.82372,-1.72636
BD2 2LB,53.82321,-1.72876
BD2 2LD,53.82285,-1.73145
BD2 2LE,53.82279,-1.73221
BD2 2LH,53.82091,-1.73219
BD2 2LJ,53.81986,-1.73171
BD2 2LL,53.81926,-1.73047
BD2 2LN,53.81936,-1.72988
BD2 2LP,53.82075,-1.73034
BD2 2LQ,53.82141,-1.73184
BD2 2LR,53.82141,-1.73143
BD2 2LS,53.82068,-1.72978
BD2 2LT,53.82163,-1.72976
BD2 2LU,53.82198,-1.73138
BD2 2LX,53.82275,-1.73317
BD2 2LY,53.82146,-1.73299
BD2 2NA,53.82223,-1.73436
BD2 2NB,53.82184,-1.73308
BD2 2ND,53.81867,-1.73180
BD2 2NE,53.81753,-1.73148
BD2 2NG,53.81958,-1.73275
BD2 2NH,53.82071,-1.73465
BD2 2NJ,53.82226,-1.73540
BD2 2NQ,53.82124,-1.73457
BD2 2PA,53.82033,-1.71737
BD2 2PB,53.81892,-1.71796
BD2 2PD,53.81816,-1.72200
BD2 2YJ,53.79666,-1.75117
BD2 2YL,53.80221,-1.75586
BD2 2YN,53.79666,-1.75117
BD2 2YP,53.82050,-1.72799
BD2 2YQ,53.79666,-1.75117
BD2 2YR,53.80221,-1.75586
BD2 2YS,53.81816,-1.72200
BD2 2YT,53.79666,-1.75117
BD2 2YU,53.81816,-1.72200
BD2 2YW,53.79666,-1.75117
BD2 2YX,53.79666,-1.75117
BD2 2YY,53.81816,-1.72200
BD2 2YZ,53.81816,-1.72200
BD2 3AA,53.80949,-1.73029
BD2 3AB,53.80920,-1.73032
BD2 3AD,53.80903,-1.73038
BD2 3AE,53.80979,-1.72977
BD2 3AF,53.81218,-1.72828
BD2 3AG,53.80882,-1.72852
BD2 3AH,53.81114,-1.73191
BD2 3AJ,53.81129,-1.73263
BD2 3AL,53.81057,-1.73177
BD2 3AN,53.81081,-1.72966
BD2 3AP,53.81005,-1.72925
BD2 3AQ,53.81071,-1.73040
BD2 3AR,53.81085,-1.72958
BD2 3AS,53.81075,-1.72910
BD2 3AT,53.81114,-1.72931
BD2 3AU,53.81163,-1.72811
BD2 3AW,53.81027,-1.72972
BD2 3AX,53.81181,-1.72736
BD2 3AY,53.81370,-1.72896
BD2 3AZ,53.81289,-1.72758
BD2 3BA,53.81503,-1.72919
BD2 3BB,53.81494,-1.73027
BD2 3BD,53.81555,-1.73028
BD2 3BE,53.81685,-1.73009
BD2 3BG,53.81671,-1.72959
BD2 3BH,53.81556,-1.73071
BD2 3BJ,53.81556,-1.73104
BD2 3BL,53.81615,-1.73201
BD2 3BN,53.81509,-1.73156
BD2 3BP,53.81443,-1.73126
BD2 3BQ,53.81610,-1.73309
BD2 3BS,53.81480,-1.73208
BD2 3BT,53.81508,-1.73086
BD2 3BU,53.81437,-1.73204
BD2 3BW,53.81449,-1.73076
BD2 3BX,53.81403,-1.73175
BD2 3BY,53.81408,-1.73218
BD2 3DA,53.81419,-1.73081
BD2 3DB,53.81379,-1.73210
BD2 3DD,53.81303,-1.73246
BD2 3DE,53.81197,-1.73076
BD2 3DF,53.81257,-1.73170
BD2 3DG,53.81367,-1.73013
BD2 3DH,53.81134,-1.73117
BD2 3DJ,53.81160,-1.73187
BD2 3DL,53.81142,-1.72993
BD2 3DN,53.81157,-1.72922
BD2 3DP,53.81111,-1.72852
BD2 3DQ,53.81196,-1.73181
BD2 3DR,53.81337,-1.72916
BD2 3DS,53.80859,-1.71551
BD2 3DT,53.80926,-1.72946
BD2 3DU,53.80904,-1.72929
BD2 3DX,53.80916,-1.72843
BD2 3DY,53.81090,-1.72797
BD2 3DZ,53.81009,-1.72965
BD2 3EA,53.81039,-1.72778
BD2 3EB,53.81046,-1.72699
BD2 3ED,53.81111,-1.72564
BD2 3EE,53.80994,-1.72693
BD2 3EF,53.80870,-1.72762
BD2 3EG,53.80963,-1.72841
BD2 3EH,53.80921,-1.72640
BD2 3EJ,53.81062,-1.72577
BD2 3EL,53.81070,-1.72652
BD2 3EN,53.81164,-1.72668
BD2 3EP,53.81258,-1.72588
BD2 3ER,53.81207,-1.72552
BD2 3ES,53.81305,-1.72640
BD2 3ET,53.81282,-1.72523
BD2 3EU,53.81317,-1.72527
BD2 3EW,53.80913,-1.72393
BD2 3EX,53.81339,-1.72492
BD2 3EY,53.81383,-1.72604
BD2 3EZ,53.81409,-1.72589
BD2 3FA,53.81184,-1.72738
BD2 3FX,53.81228,-1.72121
BD2 3GF,53.81354,-1.72122
BD2 3GH,53.81369,-1.72041
BD2 3HA,53.81421,-1.72523
BD2 3HB,53.81393,-1.72557
BD2 3HD,53.81358,-1.72354
BD2 3HE,53.81171,-1.72348
BD2 3HF,53.81052,-1.72099
BD2 3HG,53.81043,-1.72011
BD2 3HH,53.81151,-1.72489
BD2 3HJ,53.81257,-1.72418
BD2 3HL,53.81279,-1.72289
BD2 3HN,53.81234,-1.72207
BD2 3HP,53.81180,-1.72282
BD2 3HQ,53.81098,-1.72018
BD2 3HR,53.81211,-1.72273
BD2 3HS,53.80984,-1.72175
BD2 3HT,53.82538,-1.73563
BD2 3HU,53.81018,-1.72128
BD2 3HW,53.81432,-1.72277
BD2 3HX,53.81007,-1.71975
BD2 3HY,53.80866,-1.72076
BD2 3JA,53.80831,-1.72011
BD2 3JB,53.80869,-1.71924
BD2 3JD,53.80901,-1.71772
BD2 3JE,53.80834,-1.71905
BD2 3JF,53.80800,-1.72010
BD2 3JG,53.80701,-1.71649
BD2 3JH,53.80731,-1.71998
BD2 3JJ,53.80712,-1.71948
BD2 3JN,53.80915,-1.71693
BD2 3JP,53.80820,-1.72760
BD2 3JQ,53.80724,-1.71674
BD2 3JR,53.80775,-1.72792
BD2 3JS,53.80856,-1.72550
BD2 3JT,53.80838,-1.72427
BD2 3JU,53.80938,-1.72499
BD2 3JW,53.80842,-1.72638
BD2 3JX,53.81026,-1.72397
BD2 3JY,53.81109,-1.72424
BD2 3JZ,53.80985,-1.72235
BD2 3LA,53.80973,-1.72323
BD2 3LB,53.80968,-1.72390
BD2 3LD,53.80820,-1.72242
BD2 3LE,53.80903,-1.72252
BD2 3LF,53.81074,-1.72453
BD2 3LH,53.80843,-1.72103
BD2 3LJ,53.80758,-1.72137
BD2 3LL,53.80723,-1.72110
BD2 3LN,53.80618,-1.72138
BD2 3LP,53.80641,-1.72097
BD2 3LQ,53.80750,-1.72227
BD2 3LR,53.80680,-1.72130
BD2 3LS,53.80636,-1.72289
BD2 3LT,53.80645,-1.72150
BD2 3LU,53.80602,-1.72234
BD2 3LW,53.80650,-1.71994
BD2 3LX,53.80559,-1.72319
BD2 3LY,53.80544,-1.72496
BD2 3LZ,53.80603,-1.72184
BD2 3NA,53.80582,-1.72535
BD2 3NB,53.80628,-1.72340
BD2 3ND,53.80669,-1.72332
BD2 3NE,53.80684,-1.72214
BD2 3NH,53.80693,-1.72349
BD2 3NJ,53.80670,-1.72378
BD2 3NL,53.80658,-1.72431
BD2 3NN,53.80642,-1.72518
BD2 3NQ,53.80731,-1.72273
BD2 3NS,53.81490,-1.71827
BD2 3NT,53.81286,-1.71689
BD2 3NU,53.81350,-1.71585
BD2 3NX,53.81210,-1.71399
BD2 3PA,53.81154,-1.71578
BD2 3PB,53.81212,-1.71604
BD2 3PD,53.81078,-1.71616
BD2 3PE,53.81124,-1.71452
BD2 3PH,53.81124,-1.71269
BD2 3PJ,53.81030,-1.71361
BD2 3PL,53.80992,-1.71565
BD2 3PN,53.81002,-1.71644
BD2 3PP,53.81059,-1.71704
BD2 3PQ,53.81166,-1.71470
BD2 3PR,53.81096,-1.71695
BD2 3PS,53.81103,-1.71806
BD2 3PT,53.81158,-1.71664
BD2 3PU,53.80996,-1.71705
BD2 3PX,53.80934,-1.71579
BD2 3PY,53.80862,-1.71618
BD2 3QA,53.80855,-1.71507
BD2 3QB,53.80884,-1.71086
BD2 3QD,53.80912,-1.71187
BD2 3QE,53.80746,-1.71567
BD2 3QF,53.81034,-1.71019
BD2 3QH,53.80883,-1.71406
BD2 3QJ,53.80943,-1.71324
BD2 3QL,53.80934,-1.71228
BD2 3QN,53.81167,-1.70957
BD2 3QP,53.81057,-1.71187
BD2 3QQ,53.80769,-1.71395
BD2 3QR,53.81000,-1.71200
BD2 3QS,53.80992,-1.71372
BD2 3QT,53.80989,-1.71412
BD2 3QX,53.80820,-1.71565
BD2 3RA,53.81505,-1.72482
BD2 3RB,53.81634,-1.72565
BD2 3RD,53.81626,-1.72486
BD2 3RE,53.81593,-1.72331
BD2 3RG,53.81841,-1.72198
BD2 3RH,53.81508,-1.72216
BD2 3RJ,53.81492,-1.72099
BD2 3RL,53.81683,-1.72159
BD2 3RN,53.81659,-1.72285
BD2 3RP,53.81717,-1.72439
BD2 3RQ,53.81553,-1.72246
BD2 3RR,53.81705,-1.72675
BD2 3RS,53.81758,-1.72784
BD2 3RT,53.81732,-1.72890
BD2 3RU,53.81697,-1.72821
BD2 3RW,53.81755,-1.72308
BD2 3RX,53.81625,-1.72674
BD2 3RY,53.81526,-1.72585
BD2 3RZ,53.80221,-1.75586
BD2 3SA,53.81479,-1.72562
BD2 3SB,53.81546,-1.72638
BD2 3SD,53.81427,-1.72689
BD2 3SE,53.81506,-1.72737
BD2 3SF,53.81595,-1.72732
BD2 3SG,53.81525,-1.72884
BD2 3SH,53.81341,-1.72706
BD2 3SP,53.81748,-1.71739
BD2 3SQ,53.81525,-1.72830
BD2 3SR,53.81506,-1.71355
BD2 3SS,53.81675,-1.71978
BD2 3ST,53.81810,-1.71786
BD2 3SU,53.81752,-1.71840
BD2 3SW,53.81525,-1.71438
BD2 3SX,53.81727,-1.71639
BD2 3SY,53.81608,-1.71485
BD2 3SZ,53.81683,-1.71430
BD2 3TA,53.81617,-1.71366
BD2 3TB,53.81910,-1.71652
BD2 3TD,53.81815,-1.71745
BD2 3TE,53.81903,-1.71572
BD2 3TF,53.81877,-1.71748
BD2 3TH,53.81782,-1.71522
BD2 3TJ,53.81814,-1.71593
BD2 3UD,53.79666,-1.75117
BD2 3UE,53.79666,-1.75117
BD2 3UF,53.79666,-1.75117
BD2 3UG,53.81200,-1.72303
BD2 3UH,53.80221,-1.75586
BD2 3UJ,53.79666,-1.75117
BD2 3UL,53.79666,-1.75117
BD2 3UN,53.81193,-1.72296
BD2 3UP,53.79666,-1.75117
BD2 3UQ,53.79666,-1.75117
BD2 3UR,53.81814,-1.71593
BD2 3UT,53.81814,-1.71593
BD2 3UU,53.81814,-1.71593
BD2 3UW,53.80221,-1.75586
BD2 3UX,53.81814,-1.71593
BD2 3UY,53.81188,-1.72294
BD2 3UZ,53.79666,-1.75117
BD2 3WW,53.79666,-1.75117
BD2 3WX,53.80221,-1.75586
BD2 3WY,53.80221,-1.75586
BD2 3WZ,53.80221,-1.75586
BD2 3XA,53.80221,-1.75586
BD2 3ZS,53.80221,-1.75586
BD2 3ZX,53.80221,-1.75586
BD2 4AA,53.81111,-1.74550
BD2 4AB,53.81122,-1.74667
BD2 4AD,53.81091,-1.74746
BD2 4AE,53.81188,-1.74519
BD2 4AF,53.81200,-1.74577
BD2 4AG,53.81244,-1.74421
BD2 4AH,53.81310,-1.74480
BD2 4AJ,53.81235,-1.74552
BD2 4AL,53.81223,-1.74529
BD2 4AN,53.81195,-1.74642
BD2 4AP,53.81376,-1.74629
BD2 4AQ,53.81257,-1.74376
BD2 4AR,53.81293,-1.74749
BD2 4AS,53.81379,-1.74756
BD2 4AT,53.81174,-1.74669
BD2 4AU,53.81221,-1.74695
BD2 4AW,53.81309,-1.74685
BD2 4AX,53.81228,-1.74792
BD2 4AY,53.81308,-1.74840
BD2 4AZ,53.81539,-1.73384
BD2 4BA,53.81196,-1.74820
BD2 4BB,53.81189,-1.75020
BD2 4BD,53.81273,-1.75338
BD2 4BE,53.81298,-1.74931
BD2 4BG,53.81281,-1.74977
BD2 4BH,53.81240,-1.75153
BD2 4BJ,53.81249,-1.75260
BD2 4BL,53.81169,-1.75228
BD2 4BN,53.81123,-1.75191
BD2 4BP,53.81098,-1.74998
BD2 4BQ,53.80540,-1.72941
BD2 4BS,53.81129,-1.74850
BD2 4BT,53.81047,-1.74766
BD2 4BU,53.81093,-1.74524
BD2 4BW,53.81069,-1.75215
BD2 4BX,53.81017,-1.74590
BD2 4DA,53.81402,-1.74188
BD2 4DB,53.81321,-1.74143
BD2 4DD,53.81302,-1.74333
BD2 4DE,53.81346,-1.74231
BD2 4DH,53.81425,-1.74525
BD2 4DJ,53.81352,-1.74550
BD2 4DL,53.81446,-1.74458
BD2 4DN,53.81453,-1.74321
BD2 4DP,53.81431,-1.73980
BD2 4DQ,53.81351,-1.74398
BD2 4DR,53.81430,-1.74238
BD2 4DS,53.81462,-1.74113
BD2 4DT,53.81514,-1.74096
BD2 4DU,53.81504,-1.74324
BD2 4DX,53.81536,-1.74555
BD2 4DY,53.81560,-1.74541
BD2 4DZ,53.81551,-1.74632
BD2 4EA,53.81571,-1.74242
BD2 4EB,53.81615,-1.74402
BD2 4ED,53.81638,-1.74167
BD2 4EE,53.81589,-1.74055
BD2 4EG,53.81460,-1.74025
BD2 4EH,53.81563,-1.73985
BD2 4EP,53.81757,-1.73604
BD2 4EQ,53.81576,-1.74135
BD2 4ER,53.81821,-1.73655
BD2 4ES,53.81691,-1.73828
BD2 4ET,53.81811,-1.73757
BD2 4EU,53.81925,-1.73708
BD2 4EW,53.81909,-1.73597
BD2 4EX,53.81815,-1.74025
BD2 4EY,53.81825,-1.73976
BD2 4EZ,53.81803,-1.73900
BD2 4HA,53.81775,-1.73888
BD2 4HB,53.81715,-1.73892
BD2 4HD,53.81594,-1.73950
BD2 4HE,53.81598,-1.73868
BD2 4HH,53.81563,-1.73807
BD2 4HP,53.81476,-1.73815
BD2 4HQ,53.81551,-1.73754
BD2 4HR,53.81253,-1.73964
BD2 4HS,53.81415,-1.73836
BD2 4HT,53.81558,-1.73557
BD2 4HU,53.81407,-1.73720
BD2 4HW,53.81186,-1.73807
BD2 4HX,53.81248,-1.73785
BD2 4HY,53.81236,-1.73688
BD2 4HZ,53.81304,-1.73659
BD2 4JA,53.81200,-1.73504
BD2 4JB,53.81297,-1.73502
BD2 4JD,53.81252,-1.73509
BD2 4JE,53.81331,-1.73551
BD2 4JF,53.81346,-1.73526
BD2 4JG,53.81386,-1.73524
BD2 4JH,53.81410,-1.73655
BD2 4JJ,53.81507,-1.73548
BD2 4JL,53.81508,-1.73443
BD2 4JN,53.81388,-1.73356
BD2 4JP,53.81408,-1.73340
BD2 4JQ,53.81339,-1.73747
BD2 4JR,53.81319,-1.73259
BD2 4JS,53.81445,-1.73267
BD2 4JT,53.81516,-1.73261
BD2 4JU,53.81580,-1.73349
BD2 4JW,53.81458,-1.73377
BD2 4JX,53.81641,-1.73375
BD2 4JY,53.81646,-1.73326
BD2 4JZ,53.81628,-1.73401
