Postcode,Lat,Lon
BD13 1EJ,53.77174,-1.82448
BD13 1EL,53.77158,-1.82319
BD13 1EN,53.77238,-1.82235
BD13 1EP,53.77280,-1.82419
BD13 1EQ,53.77126,-1.82461
BD13 1ER,53.77328,-1.82346
BD13 1ES,53.77214,-1.81961
BD13 1ET,53.77234,-1.82134
BD13 1EU,53.77214,-1.81999
BD13 1EW,53.77215,-1.82335
BD13 1EX,53.77184,-1.81982
BD13 1EY,53.77262,-1.81801
BD13 1EZ,53.77285,-1.82005
BD13 1FA,53.76504,-1.83693
BD13 1FB,53.76974,-1.82402
BD13 1FD,53.76595,-1.83831
BD13 1FE,53.76609,-1.83784
BD13 1FF,53.76769,-1.84070
BD13 1FG,53.76947,-1.83983
BD13 1HA,53.77161,-1.81941
BD13 1HB,53.77302,-1.82205
BD13 1HD,53.77314,-1.81901
BD13 1HE,53.77329,-1.81994
BD13 1HF,53.77304,-1.81845
BD13 1HG,53.77390,-1.82222
BD13 1HH,53.77335,-1.82170
BD13 1HJ,53.77397,-1.82303
BD13 1HL,53.77404,-1.82688
BD13 1HN,53.77178,-1.82858
BD13 1HP,53.77178,-1.83187
BD13 1HQ,53.77348,-1.82082
BD13 1HR,53.77358,-1.83857
BD13 1HS,53.77122,-1.84202
BD13 1HT,53.77159,-1.81183
BD13 1HU,53.77367,-1.82264
BD13 1HW,53.77252,-1.83306
BD13 1JA,53.77270,-1.86079
BD13 1JB,53.77273,-1.86343
BD13 1JD,53.77338,-1.85986
BD13 1JE,53.77397,-1.85954
BD13 1JF,53.77410,-1.86026
BD13 1JG,53.77433,-1.86072
BD13 1JH,53.77451,-1.86131
BD13 1JJ,53.77446,-1.86125
BD13 1JL,53.77453,-1.86171
BD13 1JN,53.77477,-1.86103
BD13 1JP,53.77446,-1.86345
BD13 1JQ,53.77441,-1.86069
BD13 1JR,53.77414,-1.86343
BD13 1JS,53.77446,-1.86345
BD13 1JU,53.77392,-1.86497
BD13 1JW,53.77346,-1.86341
BD13 1JX,53.77395,-1.86439
BD13 1JY,53.77444,-1.86462
BD13 1JZ,53.77436,-1.86644
BD13 1LA,53.77473,-1.86213
BD13 1LB,53.77505,-1.86149
BD13 1LD,53.77522,-1.86134
BD13 1LE,53.77504,-1.86087
BD13 1LF,53.77479,-1.86034
BD13 1LG,53.77491,-1.86055
BD13 1LH,53.77447,-1.85899
BD13 1LJ,53.77418,-1.85938
BD13 1LL,53.77408,-1.85885
BD13 1LN,53.77251,-1.85511
BD13 1LP,53.77449,-1.86245
BD13 1LQ,53.77459,-1.86055
BD13 1LS,53.77515,-1.87131
BD13 1LU,53.76123,-1.83323
BD13 1LW,53.77559,-1.85838
BD13 1LX,53.77721,-1.87212
BD13 1NA,53.77812,-1.86896
BD13 1NB,53.77770,-1.86308
BD13 1ND,53.77642,-1.86196
BD13 1NE,53.77748,-1.85367
BD13 1NF,53.77338,-1.86195
BD13 1NG,53.78122,-1.84976
BD13 1NH,53.77906,-1.84932
BD13 1NJ,53.77584,-1.85293
BD13 1NL,53.77261,-1.84934
BD13 1NN,53.77323,-1.84887
BD13 1NP,53.76673,-1.82438
BD13 1NQ,53.77914,-1.85084
BD13 1NR,53.77392,-1.86303
BD13 1NS,53.77340,-1.86310
BD13 1NT,53.77313,-1.86115
BD13 1NU,53.77339,-1.86102
BD13 1NW,53.77529,-1.84525
BD13 1NX,53.77394,-1.86104
BD13 1NY,53.77713,-1.85265
BD13 1NZ,53.77480,-1.86169
BD13 1PA,53.76888,-1.84500
BD13 1PB,53.76944,-1.84566
BD13 1PD,53.76949,-1.84456
BD13 1PE,53.76998,-1.84564
BD13 1PF,53.77087,-1.84692
BD13 1PG,53.77016,-1.84730
BD13 1PH,53.77049,-1.84802
BD13 1PJ,53.77156,-1.85065
BD13 1PL,53.77148,-1.85117
BD13 1PN,53.77148,-1.85301
BD13 1PP,53.77051,-1.85258
BD13 1PQ,53.77031,-1.84779
BD13 1PR,53.77014,-1.84802
BD13 1PS,53.77006,-1.84860
BD13 1PT,53.76985,-1.84825
BD13 1PU,53.77019,-1.84917
BD13 1PW,53.77193,-1.85258
BD13 1PX,53.77092,-1.84861
BD13 1PY,53.76999,-1.83942
BD13 1PZ,53.77032,-1.84107
BD13 1QA,53.76803,-1.84337
BD13 1QB,53.77133,-1.85267
BD13 1QD,53.76704,-1.84066
BD13 1QE,53.76580,-1.83964
BD13 1QF,53.76443,-1.83892
BD13 1QG,53.76802,-1.84337
BD13 1QH,53.76529,-1.83519
BD13 1QJ,53.76757,-1.83703
BD13 1QL,53.76948,-1.83707
BD13 1QN,53.76882,-1.83587
BD13 1QP,53.76906,-1.83734
BD13 1QQ,53.76745,-1.84191
BD13 1QS,53.76772,-1.83905
BD13 1QT,53.76832,-1.83929
BD13 1QU,53.76728,-1.83797
BD13 1QW,53.77018,-1.84828
BD13 1QX,53.76680,-1.83960
BD13 1QY,53.76824,-1.83630
BD13 1WP,53.79432,-1.81128
BD13 1WQ,53.79432,-1.81128
BD13 1WR,53.79432,-1.81128
BD13 1WS,53.80264,-1.75584
BD13 1WT,53.79432,-1.81128
BD13 1WU,53.79432,-1.81128
BD13 1WW,53.76824,-1.83630
BD13 1WX,53.79432,-1.81128
BD13 1WY,53.76824,-1.83630
BD13 1WZ,53.79432,-1.81128
BD13 1YW,53.76824,-1.83630
BD13 1YX,53.77032,-1.84107
BD13 1YY,53.79432,-1.81128
BD13 1YZ,53.76830,-1.83657
BD13 1ZL,53.79432,-1.81128
BD13 1ZX,53.80264,-1.75584
BD13 2AA,53.76799,-1.84733
BD13 2AB,53.76798,-1.84713
BD13 2AD,53.76767,-1.84777
BD13 2AE,53.76776,-1.84712
BD13 2AF,53.76897,-1.84786
BD13 2AG,53.76600,-1.84985
BD13 2AH,53.76735,-1.84728
BD13 2AJ,53.76612,-1.84912
BD13 2AL,53.76578,-1.84957
BD13 2AN,53.76558,-1.85081
BD13 2AP,53.76590,-1.85175
BD13 2AQ,53.76761,-1.84739
BD13 2AR,53.76517,-1.85092
BD13 2AS,53.76348,-1.84745
BD13 2AT,53.76334,-1.84677
BD13 2AU,53.76444,-1.84789
BD13 2AW,53.76654,-1.84970
BD13 2AX,53.76327,-1.84854
BD13 2AY,53.76358,-1.84924
BD13 2AZ,53.76361,-1.85012
BD13 2BA,53.76421,-1.84997
BD13 2BB,53.76519,-1.85197
BD13 2BD,53.76565,-1.85225
BD13 2BE,53.76515,-1.85353
BD13 2BG,53.76471,-1.85581
BD13 2BH,53.76410,-1.85852
BD13 2BJ,53.76291,-1.85863
BD13 2BL,53.76265,-1.85933
BD13 2BN,53.76199,-1.85989
BD13 2BP,53.76397,-1.86159
BD13 2BQ,53.76406,-1.85763
BD13 2BS,53.76332,-1.86012
BD13 2BT,53.76308,-1.86203
BD13 2BU,53.76317,-1.86168
BD13 2BW,53.76317,-1.85986
BD13 2BX,53.76300,-1.86102
BD13 2BY,53.76256,-1.86083
BD13 2BZ,53.76215,-1.86102
BD13 2DA,53.76240,-1.86144
BD13 2DB,53.76214,-1.86159
BD13 2DD,53.76296,-1.86236
BD13 2DE,53.76356,-1.86271
BD13 2DF,53.76473,-1.85252
BD13 2DG,53.76189,-1.86067
BD13 2DH,53.76209,-1.86135
BD13 2DJ,53.75982,-1.85973
BD13 2DL,53.76082,-1.85949
BD13 2DN,53.76059,-1.85969
BD13 2DP,53.76184,-1.85936
BD13 2DQ,53.76195,-1.86203
BD13 2DR,53.76237,-1.85913
BD13 2DS,53.76220,-1.85877
BD13 2DT,53.76190,-1.85868
BD13 2DU,53.76503,-1.86199
BD13 2DW,53.76110,-1.85988
BD13 2DX,53.76545,-1.85799
BD13 2DY,53.76398,-1.86101
BD13 2DZ,53.76475,-1.85920
BD13 2EA,53.76642,-1.85765
BD13 2EB,53.76526,-1.86119
BD13 2ED,53.76842,-1.84801
BD13 2EE,53.76844,-1.84812
BD13 2EF,53.76479,-1.86075
BD13 2EG,53.76777,-1.85027
BD13 2EH,53.76787,-1.84922
BD13 2EJ,53.76774,-1.84941
BD13 2EL,53.76763,-1.84923
BD13 2EN,53.76776,-1.84898
BD13 2EP,53.76755,-1.84859
BD13 2EQ,53.76830,-1.84827
BD13 2ER,53.76691,-1.85002
BD13 2ES,53.76569,-1.85333
BD13 2ET,53.76705,-1.85117
BD13 2EU,53.76714,-1.85082
BD13 2EW,53.76758,-1.84921
BD13 2EX,53.76760,-1.85089
BD13 2EY,53.76776,-1.85091
BD13 2EZ,53.76750,-1.85170
BD13 2FA,53.75986,-1.85925
BD13 2FB,53.76625,-1.85994
BD13 2FD,53.76971,-1.84772
BD13 2FE,53.76029,-1.85218
BD13 2FF,53.76712,-1.86106
BD13 2FG,53.76717,-1.85866
BD13 2FH,53.76132,-1.85184
BD13 2FJ,53.76092,-1.84942
BD13 2FL,53.76126,-1.85046
BD13 2FN,53.76181,-1.85037
BD13 2FP,53.76640,-1.84570
BD13 2FQ,53.76619,-1.84672
BD13 2FR,53.76655,-1.84492
BD13 2FT,53.75327,-1.85756
BD13 2GD,53.76864,-1.84943
BD13 2GF,53.76908,-1.84967
BD13 2GH,53.76298,-1.84753
BD13 2HA,53.76695,-1.85173
BD13 2HB,53.76666,-1.85190
BD13 2HD,53.76858,-1.85170
BD13 2HE,53.76776,-1.85152
BD13 2HF,53.76714,-1.85032
BD13 2HG,53.76824,-1.85294
BD13 2HH,53.76746,-1.85428
BD13 2HJ,53.76909,-1.85348
BD13 2HL,53.76853,-1.85132
BD13 2HN,53.76882,-1.85092
BD13 2HP,53.76669,-1.85202
BD13 2HQ,53.76781,-1.85305
BD13 2HR,53.76705,-1.85284
BD13 2HS,53.76644,-1.85296
BD13 2HT,53.76610,-1.85246
BD13 2HU,53.76647,-1.85223
BD13 2HW,53.76961,-1.85284
BD13 2HX,53.76615,-1.85530
BD13 2HY,53.76487,-1.85674
BD13 2HZ,53.76566,-1.85648
BD13 2JA,53.76638,-1.85597
BD13 2JB,53.76539,-1.85513
BD13 2JD,53.76708,-1.85449
BD13 2JE,53.76667,-1.85502
BD13 2JF,53.76342,-1.85919
BD13 2JG,53.76799,-1.85716
BD13 2JH,53.76934,-1.85460
BD13 2JJ,53.76902,-1.85668
BD13 2JL,53.76962,-1.85640
BD13 2JN,53.77065,-1.85519
BD13 2JP,53.76989,-1.85428
BD13 2JQ,53.76776,-1.85570
BD13 2JR,53.77123,-1.85700
BD13 2JS,53.76602,-1.85331
BD13 2JU,53.76696,-1.85393
BD13 2JW,53.76979,-1.85588
BD13 2JX,53.76209,-1.84847
BD13 2JY,53.76272,-1.84950
BD13 2JZ,53.76239,-1.84980
BD13 2LA,53.75991,-1.83939
BD13 2LB,53.75792,-1.84098
BD13 2LE,53.75752,-1.83969
BD13 2LF,53.76251,-1.84685
BD13 2LG,53.75636,-1.84374
BD13 2LH,53.76048,-1.84209
BD13 2LJ,53.76046,-1.84801
BD13 2LL,53.76414,-1.84457
BD13 2LN,53.76203,-1.84714
BD13 2LP,53.75988,-1.84852
BD13 2LQ,53.75619,-1.84677
BD13 2LR,53.76034,-1.84954
BD13 2LS,53.76014,-1.85452
BD13 2LT,53.76066,-1.85380
BD13 2LU,53.76062,-1.85289
BD13 2LW,53.76188,-1.84831
BD13 2LX,53.76016,-1.84892
BD13 2LY,53.75999,-1.85159
BD13 2LZ,53.76211,-1.85389
BD13 2NA,53.76294,-1.85475
BD13 2NB,53.76270,-1.85337
BD13 2ND,53.76358,-1.85361
BD13 2NE,53.76311,-1.85522
BD13 2NF,53.76033,-1.85077
BD13 2NG,53.75752,-1.85633
BD13 2NH,53.75919,-1.85695
BD13 2NJ,53.76623,-1.86248
BD13 2NL,53.75644,-1.86182
BD13 2NN,53.75452,-1.86392
BD13 2NP,53.75858,-1.85942
BD13 2NQ,53.76340,-1.85629
BD13 2NR,53.76665,-1.86701
BD13 2NS,53.76451,-1.86262
BD13 2NT,53.77287,-1.86840
BD13 2NU,53.75858,-1.85842
BD13 2NW,53.75828,-1.86097
BD13 2NX,53.75889,-1.85746
BD13 2NY,53.75943,-1.85913
BD13 2PA,53.76842,-1.84535
BD13 2PB,53.76841,-1.84505
BD13 2PD,53.76782,-1.84822
BD13 2PE,53.76808,-1.84589
BD13 2PF,53.76794,-1.84681
BD13 2PG,53.76797,-1.84613
BD13 2PH,53.76810,-1.84548
BD13 2PJ,53.76810,-1.84516
BD13 2PL,53.76893,-1.84560
BD13 2PN,53.76898,-1.84560
BD13 2PP,53.76890,-1.84620
BD13 2PQ,53.76802,-1.84578
BD13 2PR,53.76949,-1.84693
BD13 2PS,53.76928,-1.84626
BD13 2PT,53.76984,-1.84753
BD13 2PU,53.76951,-1.84769
BD13 2PW,53.76926,-1.84623
BD13 2PX,53.76974,-1.84702
BD13 2PY,53.76862,-1.84708
BD13 2PZ,53.76932,-1.84811
BD13 2QA,53.76960,-1.85105
BD13 2QB,53.76963,-1.84895
BD13 2QD,53.76962,-1.84935
BD13 2QE,53.76983,-1.84957
BD13 2QF,53.76989,-1.85023
BD13 2QG,53.76995,-1.85028
BD13 2QH,53.76841,-1.84505
BD13 2QJ,53.76865,-1.84646
BD13 2QL,53.76837,-1.84566
BD13 2QN,53.76875,-1.84592
BD13 2QP,53.76665,-1.84049
BD13 2QQ,53.76895,-1.84825
BD13 2QR,53.76629,-1.84060
BD13 2QS,53.76215,-1.83863
BD13 2QT,53.76184,-1.83925
BD13 2QU,53.76344,-1.83915
BD13 2QW,53.76874,-1.84620
BD13 2QX,53.76334,-1.84040
BD13 2QY,53.76348,-1.84093
BD13 2QZ,53.76406,-1.84064
BD13 2RA,53.76498,-1.84136
BD13 2RB,53.76594,-1.84175
BD13 2RD,53.76452,-1.83947
BD13 2RE,53.76514,-1.84000
BD13 2RF,53.76534,-1.84068
BD13 2RG,53.76534,-1.84068
BD13 2RH,53.77033,-1.82165
BD13 2RJ,53.77030,-1.82027
BD13 2RL,53.77107,-1.81876
BD13 2RN,53.77233,-1.81325
BD13 2RP,53.77192,-1.81657
BD13 2RQ,53.76596,-1.84052
BD13 2RR,53.77252,-1.81710
BD13 2RS,53.77160,-1.81790
BD13 2RT,53.77319,-1.81583
BD13 2RU,53.77370,-1.81578
BD13 2RW,53.76678,-1.81883
BD13 2RX,53.77399,-1.81420
BD13 2RY,53.77305,-1.81479
BD13 2RZ,53.77254,-1.81537
BD13 2SA,53.77287,-1.81411
BD13 2SB,53.77340,-1.81485
BD13 2SD,53.77315,-1.81373
BD13 2SE,53.77267,-1.81281
BD13 2SF,53.77326,-1.81749
BD13 2SG,53.77069,-1.81183
BD13 2SH,53.77359,-1.81426
BD13 2SJ,53.77340,-1.81485
BD13 2SL,53.77276,-1.81739
BD13 2SN,53.76302,-1.85203
BD13 2SP,53.76221,-1.85185
BD13 2SQ,53.77228,-1.81223
BD13 2SR,53.75686,-1.85776
BD13 2SS,53.75802,-1.85640
BD13 2ST,53.76314,-1.86063
BD13 2SU,53.76537,-1.86647
BD13 2SW,53.77330,-1.81710
BD13 2SX,53.76062,-1.85035
BD13 2SY,53.76537,-1.86647
BD13 2TA,53.76877,-1.85740
BD13 2TB,53.76826,-1.85735
BD13 2TD,53.76134,-1.85888
BD13 2TE,53.76485,-1.86333
BD13 2TF,53.76520,-1.86354
BD13 2WR,53.80264,-1.75584
BD13 2WS,53.79432,-1.81128
BD13 2WT,53.79432,-1.81128
BD13 2WU,53.80221,-1.75586
BD13 2WW,53.79432,-1.81128
BD13 2WX,53.79432,-1.81128
BD13 2WY,53.76822,-1.85745
BD13 2WZ,53.79432,-1.81128
BD13 2XA,53.79432,-1.81128
BD13 2YJ,53.79432,-1.81128
BD13 2YL,53.79432,-1.81128
BD13 2YN,53.76558,-1.85081
BD13 2YP,53.76556,-1.85014
BD13 2YQ,53.79432,-1.81128
BD13 2YR,53.76555,-1.85014
BD13 2YS,53.76558,-1.85081
BD13 2YT,53.79432,-1.81128
BD13 2YU,53.79432,-1.81128
BD13 2YW,53.76556,-1.85014
BD13 2YY,53.76537,-1.86647
BD13 3AA,53.79062,-1.83832
BD13 3AB,53.79076,-1.84271
BD13 3AD,53.79022,-1.83765
BD13 3AE,53.79291,-1.83449
BD13 3AF,53.79432,-1.81128
BD13 3AG,53.79282,-1.83531
BD13 3AH,53.79052,-1.83603
BD13 3AJ,53.79076,-1.83513
BD13 3AL,53.79044,-1.83510
BD13 3AN,53.79026,-1.83433
BD13 3AP,53.79015,-1.83310
BD13 3AQ,53.79264,-1.83440
BD13 3AR,53.78822,-1.83488
BD13 3AS,53.79099,-1.83003
BD13 3AT,53.79021,-1.82814
BD13 3AU,53.78997,-1.83076
BD13 3AW,53.78957,-1.83286
BD13 3AX,53.78928,-1.83057
BD13 3AY,53.79826,-1.85950
BD13 3AZ,53.79371,-1.84566
BD13 3BA,53.79073,-1.82855
BD13 3BB,53.79089,-1.82662
BD13 3BD,53.79135,-1.82625
BD13 3BE,53.79283,-1.81929
BD13 3BG,53.79257,-1.81925
BD13 3BH,53.79142,-1.82165
BD13 3BJ,53.79187,-1.81970
BD13 3BL,53.79221,-1.81523
BD13 3BN,53.79168,-1.81382
BD13 3BQ,53.79249,-1.81730
BD13 3BT,53.79165,-1.84313
BD13 3BU,53.79249,-1.84235
BD13 3BX,53.79236,-1.84059
BD13 3BY,53.79217,-1.84011
BD13 3BZ,53.79054,-1.84001
BD13 3DA,53.79165,-1.83898
BD13 3DB,53.79175,-1.83818
BD13 3DD,53.79173,-1.83643
BD13 3DE,53.79133,-1.83457
BD13 3DF,53.79156,-1.83448
BD13 3DG,53.79153,-1.83059
BD13 3DH,53.79182,-1.83047
BD13 3DJ,53.79249,-1.83311
BD13 3DL,53.79268,-1.83330
BD13 3DN,53.79490,-1.83592
BD13 3DP,53.79203,-1.83323
BD13 3DQ,53.79208,-1.83032
BD13 3DR,53.79233,-1.83605
BD13 3DS,53.79178,-1.83706
BD13 3DT,53.79256,-1.83903
BD13 3DU,53.79430,-1.83893
BD13 3DW,53.79244,-1.83792
BD13 3DX,53.79439,-1.84245
BD13 3DY,53.79353,-1.84430
BD13 3DZ,53.79360,-1.84544
BD13 3EA,53.79262,-1.84358
BD13 3EB,53.79344,-1.84261
BD13 3ED,53.79313,-1.84346
BD13 3EE,53.79054,-1.84840
BD13 3EF,53.79159,-1.84908
BD13 3EG,53.79020,-1.84022
BD13 3EH,53.79250,-1.84973
BD13 3EJ,53.79083,-1.84397
BD13 3EL,53.79061,-1.85113
BD13 3EN,53.79084,-1.85005
BD13 3EP,53.79103,-1.84987
BD13 3EQ,53.79077,-1.84665
BD13 3ER,53.79183,-1.85055
BD13 3ES,53.79178,-1.85011
BD13 3ET,53.79137,-1.85013
BD13 3EU,53.79125,-1.84981
BD13 3EW,53.79068,-1.85028
BD13 3EX,53.79158,-1.84961
BD13 3EY,53.79103,-1.84942
BD13 3EZ,53.79147,-1.84899
BD13 3GD,53.79148,-1.86635
BD13 3GE,53.79163,-1.86637
BD13 3GF,53.79167,-1.86658
BD13 3GH,53.79119,-1.86558
BD13 3GJ,53.79111,-1.86482
BD13 3GL,53.79097,-1.86660
BD13 3GN,53.79113,-1.86727
BD13 3HA,53.79208,-1.84841
BD13 3HB,53.79257,-1.84697
BD13 3HD,53.79143,-1.84738
BD13 3HE,53.79121,-1.84697
BD13 3HF,53.79104,-1.84852
BD13 3HG,53.79098,-1.84645
BD13 3HH,53.79139,-1.84465
BD13 3HJ,53.79175,-1.84630
BD13 3HL,53.79120,-1.84349
BD13 3HN,53.79109,-1.84228
BD13 3HP,53.79084,-1.84860
BD13 3HQ,53.79136,-1.84686
BD13 3HR,53.79114,-1.84818
BD13 3HS,53.79075,-1.84971
BD13 3HT,53.79236,-1.85140
BD13 3HU,53.79138,-1.84577
BD13 3HW,53.79084,-1.84612
BD13 3HX,53.79189,-1.85164
BD13 3HY,53.79248,-1.84789
BD13 3HZ,53.79122,-1.85174
BD13 3JA,53.79163,-1.85198
BD13 3JB,53.79294,-1.85402
BD13 3JD,53.79065,-1.85320
BD13 3JE,53.79107,-1.85240
BD13 3JF,53.79113,-1.85231
BD13 3JG,53.79103,-1.85289
BD13 3JH,53.79125,-1.85310
BD13 3JJ,53.79111,-1.85374
BD13 3JL,53.79134,-1.85375
BD13 3JN,53.79046,-1.85362
BD13 3JP,53.79043,-1.85356
BD13 3JQ,53.79123,-1.85277
BD13 3JR,53.79028,-1.85361
BD13 3JS,53.79028,-1.85391
BD13 3JT,53.79005,-1.85292
BD13 3JU,53.78958,-1.85067
BD13 3JW,53.79037,-1.85478
BD13 3JX,53.79006,-1.85000
BD13 3JY,53.79015,-1.85185
BD13 3JZ,53.78982,-1.85153
BD13 3LA,53.79048,-1.85142
BD13 3LB,53.79015,-1.85159
BD13 3LD,53.79020,-1.85121
BD13 3LE,53.78979,-1.84933
BD13 3LF,53.79040,-1.84744
BD13 3LG,53.79048,-1.84729
BD13 3LH,53.79057,-1.84960
BD13 3LJ,53.79052,-1.84969
BD13 3LL,53.78985,-1.84887
BD13 3LN,53.79014,-1.84658
BD13 3LP,53.79044,-1.84606
BD13 3LQ,53.79055,-1.84989
BD13 3LR,53.79052,-1.84817
BD13 3LS,53.78992,-1.84653
BD13 3LT,53.79067,-1.84541
BD13 3LU,53.78886,-1.84499
BD13 3LW,53.79077,-1.84833
BD13 3LX,53.78628,-1.84750
BD13 3LY,53.78563,-1.85291
BD13 3NA,53.79311,-1.85232
BD13 3NB,53.79232,-1.85424
BD13 3ND,53.79036,-1.85311
BD13 3NE,53.79207,-1.85281
BD13 3NG,53.79228,-1.85401
BD13 3NH,53.79090,-1.85534
BD13 3NJ,53.79099,-1.85474
BD13 3NL,53.79096,-1.85508
BD13 3NN,53.79061,-1.85535
BD13 3NP,53.79089,-1.85423
BD13 3NQ,53.79157,-1.85382
BD13 3NR,53.79153,-1.85498
BD13 3NS,53.79299,-1.85542
BD13 3NT,53.79362,-1.85645
BD13 3NU,53.79361,-1.85675
BD13 3NW,53.79151,-1.86809
BD13 3NX,53.79361,-1.85713
BD13 3NY,53.79088,-1.86872
BD13 3NZ,53.79207,-1.85456
BD13 3PA,53.79372,-1.85754
BD13 3PB,53.79435,-1.85666
BD13 3PD,53.79409,-1.85595
BD13 3PE,53.79421,-1.85616
BD13 3PF,53.79328,-1.85686
BD13 3PG,53.79404,-1.85080
BD13 3PH,53.79216,-1.85542
BD13 3PJ,53.79238,-1.85585
BD13 3PL,53.79214,-1.85694
BD13 3PN,53.79142,-1.85618
BD13 3PP,53.79102,-1.85646
BD13 3PQ,53.79401,-1.85312
BD13 3PR,53.79146,-1.85781
BD13 3PS,53.79111,-1.85904
BD13 3PT,53.79139,-1.85816
BD13 3PU,53.79143,-1.85888
BD13 3PW,53.79130,-1.85626
BD13 3PX,53.79148,-1.85951
BD13 3PY,53.79143,-1.86183
BD13 3PZ,53.79162,-1.86313
BD13 3QA,53.79173,-1.86385
BD13 3QB,53.79166,-1.87077
BD13 3QD,53.79434,-1.85551
BD13 3QE,53.79092,-1.87724
BD13 3QF,53.79145,-1.87246
BD13 3QG,53.79032,-1.87267
BD13 3QH,53.79207,-1.87101
BD13 3QJ,53.79369,-1.86011
BD13 3QL,53.79467,-1.86463
BD13 3QN,53.79451,-1.85503
BD13 3QP,53.79367,-1.85411
BD13 3QQ,53.79163,-1.87230
BD13 3QR,53.79414,-1.84414
BD13 3QS,53.79668,-1.84777
BD13 3QT,53.79434,-1.84499
BD13 3QU,53.79452,-1.85215
BD13 3QW,53.79356,-1.84822
BD13 3QX,53.79444,-1.85987
BD13 3QY,53.79464,-1.85936
BD13 3QZ,53.79419,-1.86059
BD13 3RA,53.79689,-1.85780
BD13 3RB,53.79778,-1.85906
BD13 3RD,53.79821,-1.85909
BD13 3RE,53.79842,-1.85874
BD13 3RF,53.79986,-1.86037
BD13 3RG,53.79874,-1.86194
BD13 3RH,53.80009,-1.86277
BD13 3RJ,53.79826,-1.85950
BD13 3RL,53.79810,-1.85953
BD13 3RN,53.79848,-1.86068
BD13 3RP,53.79859,-1.86428
BD13 3RQ,53.79964,-1.85641
BD13 3RR,53.80243,-1.86741
BD13 3RS,53.80194,-1.86239
BD13 3RT,53.80666,-1.85794
BD13 3RU,53.80657,-1.86609
BD13 3RW,53.79829,-1.86126
BD13 3RX,53.80747,-1.86576
BD13 3RY,53.81042,-1.87702
BD13 3RZ,53.80580,-1.85900
BD13 3SA,53.80402,-1.86634
BD13 3SB,53.80926,-1.87974
BD13 3SD,53.80699,-1.88207
BD13 3SE,53.80076,-1.87615
BD13 3SF,53.80675,-1.85669
BD13 3SG,53.79677,-1.87232
BD13 3SH,53.79256,-1.87509
BD13 3SJ,53.79294,-1.87690
BD13 3SL,53.78680,-1.88414
BD13 3SN,53.78615,-1.88176
BD13 3SP,53.78773,-1.87989
BD13 3SQ,53.79745,-1.86646
BD13 3SR,53.78341,-1.87377
BD13 3SS,53.78157,-1.87573
BD13 3ST,53.78155,-1.86173
BD13 3SU,53.78165,-1.86239
BD13 3SW,53.78721,-1.88288
BD13 3SX,53.78575,-1.86564
BD13 3SY,53.78871,-1.86348
BD13 3SZ,53.78996,-1.85507
BD13 3TA,53.78692,-1.87104
BD13 3TB,53.78974,-1.85487
BD13 3TD,53.79009,-1.85379
